peak_id,sample_id,t,z_um,y_um,x_um,confidence,det_threshold,pool_kernel_um,tta
unet:6bba_5c039895:t59:p00013,6bba_5c039895,59,42.25,58.5,97.5,0.9998784065246582,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00014,6bba_5c039895,59,42.25,74.75,99.125,0.9999861717224121,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00015,6bba_5c039895,59,43.875,26.0,84.5,0.9999097585678101,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00016,6bba_5c039895,59,43.875,63.375,87.75,0.9999576807022095,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00017,6bba_5c039895,59,45.5,102.375,87.75,0.9999074935913086,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00018,6bba_5c039895,59,47.125,42.25,55.25,0.9999996423721313,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00019,6bba_5c039895,59,47.125,42.25,79.625,0.9999737739562988,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00020,6bba_5c039895,59,47.125,86.125,81.25,0.9998869895935059,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00021,6bba_5c039895,59,48.75,29.25,76.375,0.9999392032623291,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00022,6bba_5c039895,59,48.75,53.625,89.375,0.9984556436538696,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00023,6bba_5c039895,59,48.75,86.125,94.25,0.9999802112579346,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00024,6bba_5c039895,59,50.375,3.25,60.125,0.99992835521698,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00025,6bba_5c039895,59,52.0,55.25,76.375,0.9999415874481201,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00026,6bba_5c039895,59,52.0,71.5,84.5,0.9999525547027588,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00027,6bba_5c039895,59,52.0,100.75,89.375,0.999491810798645,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00028,6bba_5c039895,59,53.625,97.5,79.625,0.9999661445617676,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00029,6bba_5c039895,59,55.25,27.625,56.875,0.999964714050293,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00030,6bba_5c039895,59,56.875,0.0,42.25,0.99996018409729,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00031,6bba_5c039895,59,56.875,17.875,21.125,0.9998633861541748,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00032,6bba_5c039895,59,56.875,48.75,69.875,0.999880313873291,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00033,6bba_5c039895,59,58.5,16.25,56.875,0.9999746084213257,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00034,6bba_5c039895,59,58.5,26.0,24.375,0.9999986886978149,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00035,6bba_5c039895,59,58.5,34.125,66.625,0.9999414682388306,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00036,6bba_5c039895,59,58.5,45.5,56.875,0.9999499320983887,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00037,6bba_5c039895,59,58.5,65.0,73.125,0.9999674558639526,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00038,6bba_5c039895,59,60.125,68.25,61.75,0.9999532699584961,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00039,6bba_5c039895,59,60.125,91.0,66.625,0.9999799728393555,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00040,6bba_5c039895,59,63.375,6.5,27.625,0.9998823404312134,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00041,6bba_5c039895,59,63.375,13.0,42.25,0.9999767541885376,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00042,6bba_5c039895,59,63.375,87.75,56.875,0.9998841285705566,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00043,6bba_5c039895,59,63.375,94.25,22.75,0.9999970197677612,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00044,6bba_5c039895,59,65.0,29.25,0.0,0.9997751116752625,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00045,6bba_5c039895,59,65.0,30.875,40.625,0.9999558925628662,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00046,6bba_5c039895,59,65.0,53.625,47.125,0.9999450445175171,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00047,6bba_5c039895,59,66.625,22.75,0.0,0.9997220635414124,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00048,6bba_5c039895,59,66.625,37.375,50.375,0.9999864101409912,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00049,6bba_5c039895,59,66.625,63.375,55.25,0.9999767541885376,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00050,6bba_5c039895,59,66.625,71.5,14.625,0.9999974966049194,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00051,6bba_5c039895,59,66.625,79.625,63.375,0.9821105599403381,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00052,6bba_5c039895,59,69.875,34.125,32.5,0.9999518394470215,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00053,6bba_5c039895,59,69.875,78.0,47.125,0.9999351501464844,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00054,6bba_5c039895,59,71.5,6.5,6.5,0.9999594688415527,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00055,6bba_5c039895,59,71.5,9.75,19.5,0.9999617338180542,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00056,6bba_5c039895,59,71.5,26.0,21.125,0.9999334812164307,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00057,6bba_5c039895,59,71.5,39.0,14.625,0.9994688630104065,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00058,6bba_5c039895,59,71.5,61.75,39.0,0.9999717473983765,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00059,6bba_5c039895,59,71.5,89.375,48.75,0.9999353885650635,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00060,6bba_5c039895,59,71.5,94.25,22.75,0.9968799352645874,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00061,6bba_5c039895,59,73.125,74.75,8.125,0.999671459197998,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00062,6bba_5c039895,59,74.75,65.0,26.0,0.9999830722808838,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00063,6bba_5c039895,59,74.75,78.0,26.0,0.9999091625213623,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00064,6bba_5c039895,59,74.75,86.125,32.5,0.9998990297317505,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00065,6bba_5c039895,59,74.75,99.125,37.375,0.9999752044677734,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00066,6bba_5c039895,59,76.375,9.75,0.0,0.9995793700218201,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00067,6bba_5c039895,59,76.375,40.625,19.5,0.9999817609786987,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00068,6bba_5c039895,59,76.375,50.375,29.25,0.9999738931655884,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00069,6bba_5c039895,59,76.375,79.625,39.0,0.9999673366546631,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00070,6bba_5c039895,59,78.0,21.125,1.625,0.9999628067016602,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00071,6bba_5c039895,59,78.0,76.375,8.125,0.9999011754989624,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00072,6bba_5c039895,59,78.0,86.125,30.875,0.9998897314071655,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00073,6bba_5c039895,59,79.625,32.5,4.875,0.999956488609314,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00074,6bba_5c039895,59,81.25,76.375,8.125,0.9999064207077026,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00075,6bba_5c039895,59,81.25,76.375,19.5,0.9999399185180664,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00076,6bba_5c039895,59,81.25,94.25,21.125,0.9999297857284546,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00077,6bba_5c039895,59,82.875,43.875,3.25,0.9999831914901733,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00078,6bba_5c039895,59,82.875,61.75,4.875,0.9998350143432617,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00079,6bba_5c039895,59,82.875,94.25,4.875,0.9999624490737915,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00080,6bba_5c039895,59,86.125,65.0,0.0,0.9962062835693359,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00081,6bba_5c039895,59,86.125,102.375,8.125,0.9999196529388428,0.97,3.0,xy_d4_8_view
unet:6bba_5c039895:t59:p00082,6bba_5c039895,59,94.25,65.0,1.625,0.9997730851173401,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00000,6bba_5c824876,2,1.625,9.75,73.125,0.9998323917388916,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00001,6bba_5c824876,2,1.625,13.0,37.375,0.9993247985839844,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00002,6bba_5c824876,2,1.625,17.875,87.75,0.999749481678009,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00003,6bba_5c824876,2,1.625,19.5,19.5,0.9992676377296448,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00004,6bba_5c824876,2,1.625,26.0,60.125,0.9997205138206482,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00005,6bba_5c824876,2,1.625,32.5,11.375,0.9999376535415649,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00006,6bba_5c824876,2,1.625,34.125,42.25,0.9998733997344971,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00007,6bba_5c824876,2,1.625,34.125,53.625,0.9998282194137573,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00008,6bba_5c824876,2,1.625,40.625,29.25,0.9995150566101074,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00009,6bba_5c824876,2,1.625,55.25,9.75,0.999292254447937,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00010,6bba_5c824876,2,3.25,8.125,91.0,0.9993864297866821,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00011,6bba_5c824876,2,3.25,14.625,87.75,0.9997352957725525,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00012,6bba_5c824876,2,3.25,19.5,9.75,0.9999480247497559,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00013,6bba_5c824876,2,3.25,21.125,34.125,0.9997743964195251,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00014,6bba_5c824876,2,3.25,27.625,74.75,0.99986732006073,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00015,6bba_5c824876,2,3.25,55.25,76.375,0.9999357461929321,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00016,6bba_5c824876,2,4.875,17.875,50.375,0.9998641014099121,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00017,6bba_5c824876,2,4.875,22.75,100.75,0.9997501969337463,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00018,6bba_5c824876,2,4.875,27.625,22.75,0.9999290704727173,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00019,6bba_5c824876,2,4.875,29.25,47.125,0.9998326301574707,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00020,6bba_5c824876,2,4.875,30.875,95.875,0.9999289512634277,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00021,6bba_5c824876,2,6.5,32.5,35.75,0.9996860027313232,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00022,6bba_5c824876,2,6.5,40.625,6.5,0.9999313354492188,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00023,6bba_5c824876,2,6.5,40.625,17.875,0.999910831451416,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00024,6bba_5c824876,2,6.5,53.625,40.625,0.9939743876457214,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00025,6bba_5c824876,2,8.125,14.625,63.375,0.9998251795768738,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00026,6bba_5c824876,2,8.125,26.0,13.0,0.999858021736145,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00027,6bba_5c824876,2,9.75,17.875,81.25,0.9996089339256287,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00028,6bba_5c824876,2,9.75,24.375,56.875,0.9998908042907715,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00029,6bba_5c824876,2,9.75,32.5,66.625,0.9998860359191895,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00030,6bba_5c824876,2,9.75,34.125,0.0,0.9997571110725403,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00031,6bba_5c824876,2,9.75,43.875,32.5,0.9995916485786438,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00032,6bba_5c824876,2,11.375,30.875,82.875,0.9999021291732788,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00033,6bba_5c824876,2,11.375,45.5,91.0,0.9998855590820312,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00034,6bba_5c824876,2,13.0,47.125,3.25,0.9995551705360413,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00035,6bba_5c824876,2,13.0,50.375,61.75,0.9998561143875122,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00036,6bba_5c824876,2,14.625,32.5,94.25,0.9997977614402771,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00037,6bba_5c824876,2,14.625,34.125,21.125,0.9998629093170166,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00038,6bba_5c824876,2,14.625,35.75,29.25,0.9998635053634644,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00039,6bba_5c824876,2,16.25,11.375,74.75,0.9998904466629028,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00040,6bba_5c824876,2,16.25,13.0,102.375,0.9996176958084106,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00041,6bba_5c824876,2,16.25,17.875,34.125,0.9998371601104736,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00042,6bba_5c824876,2,16.25,24.375,100.75,0.9999256134033203,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00043,6bba_5c824876,2,16.25,26.0,34.125,0.9998691082000732,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00044,6bba_5c824876,2,16.25,26.0,73.125,0.9997678399085999,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00045,6bba_5c824876,2,16.25,37.375,56.875,0.999948263168335,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00046,6bba_5c824876,2,17.875,17.875,84.5,0.9997643828392029,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00047,6bba_5c824876,2,17.875,26.0,45.5,0.9999734163284302,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00048,6bba_5c824876,2,19.5,19.5,61.75,0.99994957447052,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00049,6bba_5c824876,2,19.5,24.375,16.25,0.9998724460601807,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00050,6bba_5c824876,2,19.5,34.125,8.125,0.9998200535774231,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00051,6bba_5c824876,2,21.125,52.0,60.125,0.9999160766601562,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00052,6bba_5c824876,2,22.75,35.75,40.625,0.9997298121452332,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00053,6bba_5c824876,2,22.75,42.25,27.625,0.9997456669807434,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00054,6bba_5c824876,2,22.75,47.125,99.125,0.999940037727356,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00055,6bba_5c824876,2,22.75,52.0,0.0,0.9712886214256287,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00056,6bba_5c824876,2,24.375,29.25,53.625,0.999927282333374,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00057,6bba_5c824876,2,24.375,29.25,68.25,0.9998319149017334,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00058,6bba_5c824876,2,24.375,37.375,86.125,0.9997838139533997,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00059,6bba_5c824876,2,24.375,48.75,6.5,0.9997667670249939,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00060,6bba_5c824876,2,24.375,69.875,32.5,0.999982476234436,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00061,6bba_5c824876,2,26.0,27.625,79.625,0.9999439716339111,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00062,6bba_5c824876,2,26.0,39.0,66.625,0.9992483258247375,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00063,6bba_5c824876,2,26.0,43.875,17.875,0.9998558759689331,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00064,6bba_5c824876,2,26.0,63.375,6.5,0.9985281229019165,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00065,6bba_5c824876,2,27.625,17.875,94.25,0.9998188614845276,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00066,6bba_5c824876,2,27.625,29.25,99.125,0.9997459053993225,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00067,6bba_5c824876,2,27.625,39.0,45.5,0.9998539686203003,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00068,6bba_5c824876,2,29.25,16.25,81.25,0.9998438358306885,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00069,6bba_5c824876,2,29.25,34.125,26.0,0.9998658895492554,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00070,6bba_5c824876,2,29.25,61.75,19.5,0.9990803003311157,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00071,6bba_5c824876,2,30.875,27.625,9.75,0.9997938275337219,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00072,6bba_5c824876,2,30.875,37.375,65.0,0.9993069171905518,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00073,6bba_5c824876,2,30.875,43.875,58.5,0.999817430973053,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00074,6bba_5c824876,2,30.875,50.375,21.125,0.9998524188995361,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00075,6bba_5c824876,2,32.5,43.875,6.5,0.9998651742935181,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00076,6bba_5c824876,2,34.125,29.25,43.875,0.9999179840087891,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00077,6bba_5c824876,2,34.125,43.875,27.625,0.9998248219490051,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00078,6bba_5c824876,2,34.125,48.75,76.375,0.9999353885650635,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00079,6bba_5c824876,2,34.125,89.375,1.625,0.999459445476532,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00080,6bba_5c824876,2,35.75,26.0,73.125,0.9999293088912964,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00081,6bba_5c824876,2,35.75,27.625,86.125,0.9991501569747925,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00082,6bba_5c824876,2,35.75,32.5,61.75,0.9998700618743896,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00083,6bba_5c824876,2,35.75,34.125,99.125,0.9997424483299255,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00084,6bba_5c824876,2,35.75,50.375,97.5,0.9998458623886108,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00085,6bba_5c824876,2,37.375,19.5,52.0,0.9996757507324219,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00086,6bba_5c824876,2,37.375,24.375,99.125,0.9998495578765869,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00087,6bba_5c824876,2,37.375,43.875,48.75,0.9983452558517456,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00088,6bba_5c824876,2,39.0,27.625,29.25,0.9998904466629028,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00089,6bba_5c824876,2,40.625,16.25,95.875,0.9992961883544922,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00090,6bba_5c824876,2,40.625,30.875,61.75,0.9997525811195374,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00091,6bba_5c824876,2,40.625,39.0,6.5,0.9997850060462952,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00092,6bba_5c824876,2,40.625,66.625,21.125,0.9996962547302246,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00093,6bba_5c824876,2,42.25,27.625,50.375,0.9999754428863525,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00094,6bba_5c824876,2,42.25,27.625,79.625,0.9999303817749023,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00095,6bba_5c824876,2,42.25,35.75,37.375,0.9999232292175293,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00096,6bba_5c824876,2,42.25,47.125,14.625,0.9997732043266296,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00097,6bba_5c824876,2,42.25,58.5,0.0,0.9995853304862976,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00098,6bba_5c824876,2,43.875,21.125,65.0,0.999963641166687,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00099,6bba_5c824876,2,43.875,40.625,86.125,0.9997994303703308,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00100,6bba_5c824876,2,43.875,47.125,40.625,0.9997996687889099,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00101,6bba_5c824876,2,43.875,50.375,4.875,0.9990395903587341,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00102,6bba_5c824876,2,43.875,71.5,8.125,0.9961334466934204,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00103,6bba_5c824876,2,43.875,89.375,1.625,0.9999933242797852,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00104,6bba_5c824876,2,45.5,34.125,92.625,0.999595582485199,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00105,6bba_5c824876,2,45.5,52.0,26.0,0.99960857629776,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00106,6bba_5c824876,2,47.125,27.625,89.375,0.9999274015426636,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00107,6bba_5c824876,2,47.125,40.625,24.375,0.9999344348907471,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00108,6bba_5c824876,2,47.125,42.25,50.375,0.9995545744895935,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00109,6bba_5c824876,2,48.75,30.875,65.0,0.9998973608016968,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00110,6bba_5c824876,2,48.75,42.25,71.5,0.9998171925544739,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00111,6bba_5c824876,2,50.375,26.0,74.75,0.9999045133590698,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00112,6bba_5c824876,2,50.375,30.875,56.875,0.99988853931427,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00113,6bba_5c824876,2,50.375,32.5,34.125,0.9999057054519653,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00114,6bba_5c824876,2,50.375,34.125,19.5,0.9998936653137207,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00115,6bba_5c824876,2,50.375,52.0,89.375,0.9997922778129578,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00116,6bba_5c824876,2,52.0,34.125,102.375,0.9998224377632141,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00117,6bba_5c824876,2,52.0,65.0,26.0,0.9978710412979126,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00118,6bba_5c824876,2,53.625,27.625,47.125,0.9999336004257202,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00119,6bba_5c824876,2,53.625,32.5,86.125,0.9999223947525024,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00120,6bba_5c824876,2,53.625,43.875,35.75,0.9998899698257446,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00121,6bba_5c824876,2,53.625,58.5,0.0,0.9984340071678162,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00122,6bba_5c824876,2,55.25,22.75,81.25,0.9996789693832397,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00123,6bba_5c824876,2,55.25,37.375,48.75,0.9999240636825562,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00124,6bba_5c824876,2,55.25,39.0,71.5,0.9998032450675964,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00125,6bba_5c824876,2,55.25,45.5,11.375,0.999947190284729,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00126,6bba_5c824876,2,55.25,55.25,13.0,0.9989474415779114,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00127,6bba_5c824876,2,56.875,39.0,63.375,0.9997788071632385,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00128,6bba_5c824876,2,56.875,60.125,87.75,0.9977261424064636,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00129,6bba_5c824876,2,56.875,74.75,8.125,0.9996821880340576,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00130,6bba_5c824876,2,58.5,39.0,3.25,0.9999041557312012,0.97,3.0,xy_d4_8_view
unet:6bba_5c824876:t2:p00131,6bba_5c824876,2,58.5,43.875,92.625,0.999826967716217,0.97,3.0,xy_d4_8_view
